drift_family,estimator,trial,beta,sign_error,mse,entropy_final,sign_prob_final
ou,xy_snapshot,56,1.0,0.1,0.11154316995166878,0.988454807952593,0.4368290111311283
ou,xy_snapshot,57,1.0,0.21,0.14109109413832066,0.0008478646052693426,0.999945688099048
ou,xy_snapshot,58,1.0,0.2,0.0987707615888158,0.9816202242324188,0.5796419975644779
ou,xy_snapshot,59,1.0,0.16,0.11405783212624356,0.6861820730464683,0.18280825473639117
ou,xy_pf,0,1.0,0.12,0.02803057931585931,4.1304950338020633e-11,0.999999999999
ou,xy_pf,1,1.0,0.04,0.033159745695978404,3.1034288629287417e-05,0.9999985077343081
ou,xy_pf,2,1.0,0.09,0.03473318314453779,3.369461955912794e-05,1.6301827203239883e-06
ou,xy_pf,3,1.0,0.13,0.037756978622271814,4.1304950338020633e-11,0.999999999999
ou,xy_pf,4,1.0,0.0,0.028900601806726902,1.183276108269469e-05,0.9999994690906941
ou,xy_pf,5,1.0,0.0,0.019846188953219414,4.1304950338020633e-11,0.999999999999
ou,xy_pf,6,1.0,0.02,0.03535140104206284,0.0035460452186956894,0.9997337265493529
ou,xy_pf,7,1.0,0.1,0.055391670320734485,9.959108544106926e-05,0.9999947536552503
ou,xy_pf,8,1.0,0.25,0.05407670861317421,4.1304950338020633e-11,0.999999999999
ou,xy_pf,9,1.0,0.15,0.050763150603025234,0.8288723494714134,0.26141381250080553
ou,xy_pf,10,1.0,0.1,0.04793104866093256,0.4046935368524891,0.9192850009238422
ou,xy_pf,11,1.0,0.08,0.03593014996596617,0.0061995058119975995,0.9995004152493219
ou,xy_pf,12,1.0,0.11,0.045098708401918014,0.3591716394659509,0.9317996222245803
ou,xy_pf,13,1.0,0.07,0.021723779699359503,0.8972538457368139,0.6864279420861182
ou,xy_pf,14,1.0,0.11,0.06000547220349537,0.9510942433105118,0.37055102291501546
ou,xy_pf,15,1.0,0.08,0.05924895117221463,0.978179216943365,0.41325726624434067
ou,xy_pf,16,1.0,0.1,0.04213736176977144,0.010975410015011068,0.9990432519364365
ou,xy_pf,17,1.0,0.0,0.018429102453865656,4.1304950338020633e-11,0.999999999999
ou,xy_pf,18,1.0,0.07,0.04055247244002912,0.11041901641769272,0.9853207893478635
ou,xy_pf,19,1.0,0.06,0.03327803242340962,0.2328407025744644,0.9620440054223585
ou,xy_pf,20,1.0,0.04,0.030617924175342405,4.130580026464068e-11,1e-12
ou,xy_pf,21,1.0,0.12,0.0424129349329467,0.10577756225644883,0.9860807725751699
ou,xy_pf,22,1.0,0.07,0.02416904638090278,4.1304950338020633e-11,0.999999999999
ou,xy_pf,23,1.0,0.09,0.053583045652520325,0.0011520089140943377,7.617625800975323e-05
ou,xy_pf,24,1.0,0.04,0.033758048141702766,4.1304950338020633e-11,0.999999999999
ou,xy_pf,25,1.0,0.08,0.04235524806939688,0.11821424222468867,0.9840228430682894
ou,xy_pf,26,1.0,0.01,0.02589029911439932,0.22772690651851557,0.9631354223567159
ou,xy_pf,27,1.0,0.11,0.05781245183636131,0.6910560087623293,0.8149241963601153
ou,xy_pf,28,1.0,0.05,0.03201440723227697,0.0941947676759678,0.9879344503765399
ou,xy_pf,29,1.0,0.21,0.06581533070247597,0.4410006247511361,0.09136226980228423
ou,xy_pf,30,1.0,0.04,0.06242605955477016,0.6007708421123997,0.14640524869172494
ou,xy_pf,31,1.0,0.05,0.041523801375185194,0.9914012630267263,0.5545359494107183
ou,xy_pf,32,1.0,0.19,0.042722024307784004,0.36015267215072344,0.9315393473098761
ou,xy_pf,33,1.0,0.05,0.03761606681266812,3.419840590579177e-05,0.9999983435988806
ou,xy_pf,34,1.0,0.1,0.03252063120848929,4.1304950338020633e-11,0.999999999999
ou,xy_pf,35,1.0,0.01,0.03416817775807196,0.0012936372269942518,0.9999133989206727
ou,xy_pf,36,1.0,0.12,0.03976648753082071,0.0010611807291040435,0.9999304319932484
ou,xy_pf,37,1.0,0.14,0.0568242033946669,0.23198705937650757,0.9622269032847577
ou,xy_pf,38,1.0,0.16,0.05160866477097316,0.3559276502523637,0.9326573796121265
ou,xy_pf,39,1.0,0.12,0.05795050867330336,0.998965015375626,0.5189370682159156
ou,xy_pf,40,1.0,0.15,0.042545150503263976,4.1304950338020633e-11,0.999999999999
ou,xy_pf,41,1.0,0.07,0.035158569167584516,0.7767880556662881,0.22929943198276137
ou,xy_pf,42,1.0,0.02,0.028296061719577305,3.4057068048405706e-07,0.9999999877144113
ou,xy_pf,43,1.0,0.15,0.03367088041231502,0.7729488677838326,0.7728845649393696
ou,xy_pf,44,1.0,0.1,0.04969869980736385,0.05570858004463218,0.9936187372260181
ou,xy_pf,45,1.0,0.1,0.029358187524378465,0.0027906261586183993,0.999796368578302
ou,xy_pf,46,1.0,0.06,0.045620311949652576,0.10728265846596086,0.9858353924359362
ou,xy_pf,47,1.0,0.1,0.04429241146715021,4.1304950338020633e-11,0.999999999999
ou,xy_pf,48,1.0,0.0,0.020254170312423613,4.1304950338020633e-11,0.999999999999
ou,xy_pf,49,1.0,0.01,0.024992515400421415,3.658048594021648e-05,0.9999982192125139
ou,xy_pf,50,1.0,0.12,0.048778110088577756,0.999365229663276,0.48516887166748607
ou,xy_pf,51,1.0,0.11,0.03887439857492033,0.9305408664441587,0.34610452400880903
ou,xy_pf,52,1.0,0.16,0.06490928997776439,0.06462877277465297,0.9923710082262994
ou,xy_pf,53,1.0,0.0,0.02865096736895673,0.0007866085025559891,0.9999499937053633
ou,xy_pf,54,1.0,0.05,0.0389249216527499,4.1304950338020633e-11,0.999999999999
ou,xy_pf,55,1.0,0.09,0.033866686477504175,0.5696687055536885,0.8654936103955368
ou,xy_pf,56,1.0,0.2,0.041365123985864664,0.8877419387851093,0.6946422179033088
ou,xy_pf,57,1.0,0.17,0.0533156750915664,0.7759748762449847,0.22883497947703232
ou,xy_pf,58,1.0,0.02,0.026183106392897205,4.1304950338020633e-11,0.999999999999
ou,xy_pf,59,1.0,0.16,0.05078369846095972,0.9654218966801833,0.39096878835915794
regime_switching,x_pf,0,0.0,0.68,3.499715911627701,4.1304950338020633e-11,0.999999999999
regime_switching,x_pf,1,0.0,0.43,2.8355757572184332,0.9997895585668976,0.5085399002777313
regime_switching,x_pf,2,0.0,0.5,1.2467546301869041,0.9971464718338794,0.4685626765656654
regime_switching,x_pf,3,0.0,0.46,3.678605336996359,0.5829003535308963,0.8605104777782694
regime_switching,x_pf,4,0.0,0.49,1.005141466216095,0.983827458636561,0.5747261692744472
regime_switching,x_pf,5,0.0,0.33,1.615444234092579,0.9994207178380334,0.5141681694815171
regime_switching,x_pf,6,0.0,0.54,2.889009245358644,4.1304950338020633e-11,0.999999999999
regime_switching,x_pf,7,0.0,0.48,1.1069536043172434,0.9981855581616115,0.5250713771767872
regime_switching,x_pf,8,0.0,0.47,0.353191867508209,0.9995889799079674,0.4880653789041062
regime_switching,x_pf,9,0.0,0.38,1.5342081642354777,0.40768519857714036,0.9184305635444073
regime_switching,x_pf,10,0.0,0.47,0.6614047328441778,0.9215456631288137,0.6633818700252654
regime_switching,x_pf,11,0.0,0.36,0.9038006536373508,0.04691007733470865,0.005196541586320525
regime_switching,x_pf,12,0.0,0.6,3.0970624798280593,0.914247047190708,0.6706634942934808
regime_switching,x_pf,13,0.0,0.95,36.952931966231674,4.130580026464068e-11,1e-12
regime_switching,x_pf,14,0.0,0.77,2.191177001677072,0.9920897076558866,0.5523114155843301
regime_switching,x_pf,15,0.0,0.5,1.1270710675337563,0.9900142208852541,0.44123934029928497
regime_switching,x_pf,16,0.0,0.43,0.9163072155975778,0.9995166373015321,0.5129422577697762
regime_switching,x_pf,17,0.0,0.43,1.8556846739240473,0.9952649595662354,0.45951242370046463
regime_switching,x_pf,18,0.0,0.57,4.09135376471193,0.9872970891523487,0.5662537309966736
regime_switching,x_pf,19,0.0,0.51,1.3179496679374214,0.24859938850962804,0.9586166170527475
regime_switching,x_pf,20,0.0,0.48,0.639064428778604,0.7923275779990854,0.23837504533667286
regime_switching,x_pf,21,0.0,0.59,0.9368832606446691,0.973177204571466,0.5961161629725671
regime_switching,x_pf,22,0.0,0.89,5.393947599986481,0.9029187654789597,0.6813395760348395
regime_switching,x_pf,23,0.0,0.77,5.87446167977821,0.6928652081115905,0.18592340210822675
regime_switching,x_pf,24,0.0,0.62,2.4806824329791213,0.999688118362467,0.510396256522475
regime_switching,x_pf,25,0.0,0.58,1.6269820125009347,0.9999953424512587,0.4987294955127465
regime_switching,x_pf,26,0.0,0.74,31.628944562961138,4.130580026464068e-11,1e-12
regime_switching,x_pf,27,0.0,0.54,0.4536465577740871,0.9997435810577666,0.49057329494030044
regime_switching,x_pf,28,0.0,0.35,0.9871629654002951,0.921655483259417,0.3367303787047715
regime_switching,x_pf,29,0.0,0.75,2.070106456644402,0.400639109079968,0.9204365497794813
regime_switching,x_pf,30,0.0,0.22,0.2832512121541317,0.9954635274664494,0.5396304549621523
regime_switching,x_pf,31,0.0,0.44,1.6165802849562245,0.9406507011130201,0.35757366704026217
regime_switching,x_pf,32,0.0,0.36,1.0001796016576219,0.9984454026904703,0.47679248356921333
regime_switching,x_pf,33,0.0,0.57,2.008240428074587,0.48198803806452384,0.10414150666200597
regime_switching,x_pf,34,0.0,0.43,2.245661938018632,0.9218351691822352,0.33691421794924314
regime_switching,x_pf,35,0.0,0.54,0.6233893080382866,0.9725077381470402,0.5973006337255187
regime_switching,x_pf,36,0.0,0.52,0.5027062828874785,0.9999694050088389,0.5032562771651268
regime_switching,x_pf,37,0.0,0.67,1.876186132528269,0.0020687305292004126,0.00014582874507649773
regime_switching,x_pf,38,0.0,0.63,1.6918953080344226,0.8430661715069406,0.7288807060339494
regime_switching,x_pf,39,0.0,0.27,0.6460604664851652,0.9352540798199005,0.3513343262036547
regime_switching,x_pf,40,0.0,0.82,4.528542788815829,0.06604713165850458,0.9921685045992248
regime_switching,x_pf,41,0.0,0.46,0.33773034389036477,0.9950712736410645,0.5413064193587069
regime_switching,x_pf,42,0.0,0.73,4.381658805346996,0.5388642829467531,0.12333232778354475
regime_switching,x_pf,43,0.0,0.3,1.31623275999885,0.20019710216244452,0.03116420473146094
regime_switching,x_pf,44,0.0,0.49,0.5044002283323894,0.9962956197544629,0.5358153759434864
regime_switching,x_pf,45,0.0,0.53,2.7418228052625424,0.9999410570699665,0.4954802893147928
regime_switching,x_pf,46,0.0,0.39,28.62712345115787,4.130580026464068e-11,1e-12
regime_switching,x_pf,47,0.0,0.41,0.6472447628595446,0.9998988250253342,0.5059214655724567
regime_switching,x_pf,48,0.0,0.52,1.3382115099753256,0.8030448844140714,0.24486958816495713
regime_switching,x_pf,49,0.0,0.55,1.9226261109945701,0.340146450103017,0.9367671997330242
regime_switching,x_pf,50,0.0,0.5,6.612247815495431,4.130580026464068e-11,1e-12
regime_switching,x_pf,51,0.0,0.36,0.9776176948179848,0.9965960068401282,0.5343337441882561
regime_switching,x_pf,52,0.0,0.38,2.773290285299749,0.2830502333597387,0.9507856310307428
regime_switching,x_pf,53,0.0,0.6,1.5115022068142812,0.9521289618318665,0.37191211874091334
regime_switching,x_pf,54,0.0,0.79,4.776193368666793,4.130580026464068e-11,1e-12
regime_switching,x_pf,55,0.0,0.55,2.000428429295024,0.6486657106831317,0.16608312544821677
regime_switching,x_pf,56,0.0,0.45,0.40624976094655174,0.9993925739565772,0.5145082141516409
regime_switching,x_pf,57,0.0,0.57,1.9849330138536987,0.9692767206974395,0.6028205960393231
regime_switching,x_pf,58,0.0,0.4,0.34921521318949644,0.9998128659575217,0.4919468693826087
regime_switching,x_pf,59,0.0,0.64,2.658601966117739,0.9999999824276475,0.49992196082206486
regime_switching,xy_snapshot,0,0.0,0.26,0.11768001959399652,0.9493570693172194,0.3682990117734992
regime_switching,xy_snapshot,1,0.0,0.22,0.14414511022469387,0.9105813329432998,0.3258035796921592
regime_switching,xy_snapshot,2,0.0,0.12,0.22921444343581637,0.9042247083788799,0.6801440789685971
regime_switching,xy_snapshot,3,0.0,0.12,0.09156012158710128,0.0003909570779677238,0.9999767797998895
regime_switching,xy_snapshot,4,0.0,0.22,0.19534021189556533,0.07565480672524065,0.009231573991044947
regime_switching,xy_snapshot,5,0.0,0.14,0.3790784944229842,0.02722696124424861,0.0027350158907515727
regime_switching,xy_snapshot,6,0.0,0.09,0.12835155468459947,0.004967664186467513,0.9996110004008447
regime_switching,xy_snapshot,7,0.0,0.2,0.11873550944481133,0.04744359599960968,0.0052670109870068624
regime_switching,xy_snapshot,8,0.0,0.25,0.39865577152409876,0.007948183444178266,0.0006622019178943839
regime_switching,xy_snapshot,9,0.0,0.14,0.06615215953216771,0.5962950969742775,0.14465262097089396
regime_switching,xy_snapshot,10,0.0,0.15,0.17217050173493786,0.09396159523372766,0.012028873862011145
regime_switching,xy_snapshot,11,0.0,0.16,0.1418618433250679,0.5820949919204019,0.8608170626758711
regime_switching,xy_snapshot,12,0.0,0.21,1.900315182426282,0.4875547339529193,0.8940574812513128
regime_switching,xy_snapshot,13,0.0,0.07,0.8064466662844167,0.8777324096025614,0.2971123881746882
regime_switching,xy_snapshot,14,0.0,0.12,0.34632441224852106,0.00015464106877492923,8.452713659877143e-06
regime_switching,xy_snapshot,15,0.0,0.14,0.0979765798973148,0.57662847892675,0.8628867414307663
regime_switching,xy_snapshot,16,0.0,0.2,0.15179695560387993,0.7821216718255102,0.23237101478109293
regime_switching,xy_snapshot,17,0.0,0.21,0.10683734478140146,0.9618678486962902,0.38555025121401415
regime_switching,xy_snapshot,18,0.0,0.1,0.15026240457261802,0.7797046278573829,0.23097358728236067
regime_switching,xy_snapshot,19,0.0,0.17,0.10647391998947148,0.5742486856601585,0.13621835362297371
regime_switching,xy_snapshot,20,0.0,0.16,2.287010013460386,0.9986309571672953,0.5217789803940098
regime_switching,xy_snapshot,21,0.0,0.13,0.31626816077123376,0.3924432618322501,0.9227419581946747
regime_switching,xy_snapshot,22,0.0,0.12,0.08375361359793398,0.020672846996765026,0.0019842534719124996
regime_switching,xy_snapshot,23,0.0,0.05,0.10878138830898808,0.10212218423934591,0.9866724401766989
regime_switching,xy_snapshot,24,0.0,0.14,0.29916605317390516,0.03871664046498751,0.004137900033625484
regime_switching,xy_snapshot,25,0.0,0.22,0.30265738716182405,0.22066280897938356,0.03537367110777426
regime_switching,xy_snapshot,26,0.0,0.08,0.16828069375536514,0.09620967339050207,0.9876164598939339
regime_switching,xy_snapshot,27,0.0,0.27,0.1590987773107907,0.22894251527513076,0.037123097284950245
regime_switching,xy_snapshot,28,0.0,0.12,0.27421251921617795,0.2735435464881853,0.04700684506934066
regime_switching,xy_snapshot,29,0.0,0.16,0.4371261267950978,0.13552556455988077,0.981046178793509
regime_switching,xy_snapshot,30,0.0,0.1,0.2815680779822444,0.6448597553714087,0.8355457846134832
regime_switching,xy_snapshot,31,0.0,0.17,0.14370510605362247,0.21530430899382902,0.9657442901798183
regime_switching,xy_snapshot,32,0.0,0.29,2.181714790413135,0.8452776165376947,0.2726754646847495
regime_switching,xy_snapshot,33,0.0,0.16,0.16894772293142674,0.13476886826078613,0.018821042386090274
regime_switching,xy_snapshot,34,0.0,0.22,0.13157963201532516,7.62668138803743e-05,3.931440639529749e-06
regime_switching,xy_snapshot,35,0.0,0.1,0.4313533402366023,0.0005874039051231338,3.627437114042927e-05
regime_switching,xy_snapshot,36,0.0,0.12,0.9078301692265931,0.0006867551735658826,4.306843285394748e-05
regime_switching,xy_snapshot,37,0.0,0.14,0.094202698406972,0.9998197647088408,0.49209669748299284
regime_switching,xy_snapshot,38,0.0,0.22,0.17037180333743607,0.9873527793258892,0.43389123072937447
regime_switching,xy_snapshot,39,0.0,0.13,0.06911177347908849,0.7198526125061095,0.8010353217858756
regime_switching,xy_snapshot,40,0.0,0.14,0.14912211128668462,0.6443525468702594,0.1642380294785113
regime_switching,xy_snapshot,41,0.0,0.15,0.1927740490592983,0.7331393941948137,0.7943221880690787
regime_switching,xy_snapshot,42,0.0,0.13,0.19952938767649772,0.0037008721738208015,0.9997206494511551
regime_switching,xy_snapshot,43,0.0,0.28,0.4647997695555947,6.744902009734361e-06,2.9131074747383075e-07
regime_switching,xy_snapshot,44,0.0,0.23,0.3995966693047091,0.7662040372363292,0.7766686104032218
regime_switching,xy_snapshot,45,0.0,0.14,0.38853547873455163,0.6668307313579622,0.8259746590082584
regime_switching,xy_snapshot,46,0.0,0.26,0.16511371038872447,0.988578647848012,0.5628321757625914
regime_switching,xy_snapshot,47,0.0,0.16,0.1095279662176464,0.14024054772989766,0.9802134237719105
regime_switching,xy_snapshot,48,0.0,0.29,0.4202966927244165,0.9210905426455718,0.33615382880756106
regime_switching,xy_snapshot,49,0.0,0.13,0.22604915205989123,0.9951558476500679,0.45904910999530985
regime_switching,xy_snapshot,50,0.0,0.26,0.12657556684177684,0.0028648571622419622,0.00020969595647996894
regime_switching,xy_snapshot,51,0.0,0.17,0.20049162393528736,0.461174485923472,0.09754802847756645
regime_switching,xy_snapshot,52,0.0,0.19,0.17644223248511576,0.027816220640392044,0.0028044051357262022
regime_switching,xy_snapshot,53,0.0,0.19,0.08041251252259891,0.8814834913431742,0.30015762323387335
regime_switching,xy_snapshot,54,0.0,0.16,0.3827388990351045,0.7848456727877444,0.23395697174244806
regime_switching,xy_snapshot,55,0.0,0.25,0.09740868250573678,0.020081721362248197,0.0019185620367583468
regime_switching,xy_snapshot,56,0.0,0.1,0.12020590762682361,0.015152040390991446,0.001385365815794943
regime_switching,xy_snapshot,57,0.0,0.13,0.3889510234033417,0.19755560051583854,0.969367171625988
regime_switching,xy_snapshot,58,0.0,0.07,0.21816242389779394,0.43624808544711774,0.9100664174396642
regime_switching,xy_snapshot,59,0.0,0.15,0.0737795330068135,0.6688636062144563,0.8250680389107036
regime_switching,xy_pf,0,0.0,0.36,4.501135289598467,4.1304950338020633e-11,0.999999999999
regime_switching,xy_pf,1,0.0,0.09,0.06961317794367557,0.0009334237685200212,0.9999396159778411
regime_switching,xy_pf,2,0.0,0.27,0.6743343990022546,0.003703910873788117,0.9997203920338589
regime_switching,xy_pf,3,0.0,0.03,0.05955184122122355,0.0020632814372934815,0.00014540120919485756
regime_switching,xy_pf,4,0.0,0.45,1.6579642529187928,0.9845187952055378,0.42688257676560837
regime_switching,xy_pf,5,0.0,0.11,0.04436391587673013,0.3352935462869765,0.061989796945127365
regime_switching,xy_pf,6,0.0,0.27,0.5599802362265841,4.130580026464068e-11,1e-12
regime_switching,xy_pf,7,0.0,0.28,0.9062698450937039,0.9420203956651283,0.6407960832211848
regime_switching,xy_pf,8,0.0,0.21,0.18736251214523997,0.970625363612544,0.3994455937354182
regime_switching,xy_pf,9,0.0,0.51,18.111030028041657,4.130580026464068e-11,1e-12
regime_switching,xy_pf,10,0.0,0.35,5.409131019573761,4.130580026464068e-11,1e-12
regime_switching,xy_pf,11,0.0,0.45,3.7523237879454654,4.130580026464068e-11,1e-12
regime_switching,xy_pf,12,0.0,0.21,1.1472709196587938,0.04114882860625192,0.9955525832713632
regime_switching,xy_pf,13,0.0,0.1,0.1263937957415733,0.7512745165205847,0.7848165870757993
regime_switching,xy_pf,14,0.0,0.19,0.8567301801965935,0.5240884326015275,0.8818262673742648
regime_switching,xy_pf,15,0.0,0.25,1.1949991925247816,5.705203952318627e-11,0.9999999999986025
regime_switching,xy_pf,16,0.0,0.2,3.0539022339320194,0.011556901638042091,0.9989850160469329
regime_switching,xy_pf,17,0.0,0.15,0.1384618775451996,0.40292871532319724,0.08021284392829285
regime_switching,xy_pf,18,0.0,0.2,0.1379020761476787,4.1304950338020633e-11,0.999999999999
regime_switching,xy_pf,19,0.0,0.1,0.053210284781485255,0.04506977854094278,0.9950451269571612
regime_switching,xy_pf,20,0.0,0.29,0.06405979268671562,0.05885388877059032,0.006816038602329729
regime_switching,xy_pf,21,0.0,0.13,0.21810306536264662,4.1304950338020633e-11,0.999999999999
regime_switching,xy_pf,22,0.0,0.22,0.510225339294988,0.990902825482487,0.5560910679705595
regime_switching,xy_pf,23,0.0,0.14,0.20648103493826764,0.06662581058213869,0.9920855693792251
regime_switching,xy_pf,24,0.0,0.23,0.6881893409313284,0.002711533278584485,0.9998028069994377
regime_switching,xy_pf,25,0.0,0.31,0.9810117709940149,0.9826535063458965,0.5773802487180206
regime_switching,xy_pf,26,0.0,0.26,0.48691670690951755,4.130580026464068e-11,1e-12
regime_switching,xy_pf,27,0.0,0.3,1.6160971530697956,0.021754592674646116,0.002105375060891107
regime_switching,xy_pf,28,0.0,0.42,5.494962716204509,4.130580026464068e-11,1e-12
regime_switching,xy_pf,29,0.0,0.55,33.159429972844336,4.1304950338020633e-11,0.999999999999
regime_switching,xy_pf,30,0.0,0.21,0.08359295546684856,0.9826595935396822,0.42263327472541
regime_switching,xy_pf,31,0.0,0.43,2.9273166153213923,4.130580026464068e-11,1e-12
regime_switching,xy_pf,32,0.0,0.3,2.507313187160415,4.1304950338020633e-11,0.999999999999
regime_switching,xy_pf,33,0.0,0.2,0.41132330032294895,0.23571765896835678,0.03857448893594449
regime_switching,xy_pf,34,0.0,0.08,0.6312426088094444,4.1304950338020633e-11,0.999999999999
regime_switching,xy_pf,35,0.0,0.36,4.423944904672567,0.8823092218109676,0.3008350152883442
regime_switching,xy_pf,36,0.0,0.36,3.0921149610041017,0.06325141075657205,0.9925665995776789
regime_switching,xy_pf,37,0.0,0.25,1.859678041698665,0.33502030277077466,0.938079901527991
regime_switching,xy_pf,38,0.0,0.44,1.7061191121568666,0.9955067296353333,0.4605585055158705
regime_switching,xy_pf,39,0.0,0.19,0.07951345401615317,9.642216484970598e-05,5.065937194487253e-06
regime_switching,xy_pf,40,0.0,0.64,13.277924903119288,4.130580026464068e-11,1e-12
regime_switching,xy_pf,41,0.0,0.24,13.436833213976458,4.1304950338020633e-11,0.999999999999
regime_switching,xy_pf,42,0.0,0.14,0.2586335535578241,0.7939054902773828,0.23931871547890987
regime_switching,xy_pf,43,0.0,0.35,0.9202979496324936,0.6465198620270572,0.16516326423416028
regime_switching,xy_pf,44,0.0,0.21,1.108170166194175,0.7423095840241276,0.7895670024739643
regime_switching,xy_pf,45,0.0,0.36,1.2479998532789873,0.0016163085552550417,0.999889155705243
regime_switching,xy_pf,46,0.0,0.25,0.9225500479465062,0.010983395459470186,0.9990424555892341
regime_switching,xy_pf,47,0.0,0.27,0.10315387532371253,0.011932652722987597,0.9989471235272126
regime_switching,xy_pf,48,0.0,0.49,2.639434131937303,0.3359184345483487,0.9378506920191084
regime_switching,xy_pf,49,0.0,0.23,0.629766785936746,0.9460246639591774,0.6359115472592513
regime_switching,xy_pf,50,0.0,0.24,2.0065279259153743,0.003917435701952046,0.9997022321077828
regime_switching,xy_pf,51,0.0,0.25,2.3622883331829043,0.019917332325714597,0.0019003570047110034
regime_switching,xy_pf,52,0.0,0.3,0.975558214013275,0.032477058902387196,0.996636644930783
regime_switching,xy_pf,53,0.0,0.34,1.700088021677253,4.130580026464068e-11,1e-12
regime_switching,xy_pf,54,0.0,0.08,0.07998775399532919,4.130580026464068e-11,1e-12
regime_switching,xy_pf,55,0.0,0.3,1.3532721872846543,0.997773198554548,0.4722267498474492
regime_switching,xy_pf,56,0.0,0.24,0.8881322439991776,0.6435526547213521,0.836102481388812
regime_switching,xy_pf,57,0.0,0.1,0.14323591994374385,4.130580026464068e-11,1e-12
regime_switching,xy_pf,58,0.0,0.31,1.691232359852702,0.9256398973527982,0.3408606390558506
regime_switching,xy_pf,59,0.0,0.1,0.7636056150927772,0.5647295102791725,0.13267518550450344
regime_switching,x_pf,0,1.0,0.67,2.046260099779272,4.1304950338020633e-11,0.999999999999
regime_switching,x_pf,1,1.0,0.36,0.45199772951616196,0.9673381874312452,0.6059907363169827
regime_switching,x_pf,2,1.0,0.2,0.4361345424751936,0.9379352069828399,0.645601332688839
regime_switching,x_pf,3,1.0,0.58,2.5720864802220507,4.1304950338020633e-11,0.999999999999
regime_switching,x_pf,4,1.0,0.29,0.46472382342054375,0.586353015341464,0.8591912220936366
regime_switching,x_pf,5,1.0,0.23,0.6882206207527688,0.018711107567213277,0.998232363476659
regime_switching,x_pf,6,1.0,0.9,8.297775245214028,0.0003931397266132445,2.336202420510932e-05
regime_switching,x_pf,7,1.0,0.36,0.3416492807029868,0.48362274010503675,0.8953312815694542
regime_switching,x_pf,8,1.0,0.04,0.04085640531319852,0.9555168024871803,0.6235216095635236
regime_switching,x_pf,9,1.0,0.32,0.9867410077189515,0.01940212861984101,0.9981565174219112
regime_switching,x_pf,10,1.0,0.15,0.27414795309786855,4.1304950338020633e-11,0.999999999999
regime_switching,x_pf,11,1.0,0.31,0.8578823973482207,4.1304950338020633e-11,0.999999999999
regime_switching,x_pf,12,1.0,0.2,1.4299724146875212,4.1304950338020633e-11,0.999999999999
regime_switching,x_pf,13,1.0,0.01,0.04142225947078273,4.1304950338020633e-11,0.999999999999
regime_switching,x_pf,14,1.0,0.38,0.9999240947383986,4.1304950338020633e-11,0.999999999999
regime_switching,x_pf,15,1.0,0.16,1.77269725979592,0.13576233589828673,0.9810045826610365
regime_switching,x_pf,16,1.0,0.14,0.4116041949662978,0.00012415623395841424,0.9999933387062023
regime_switching,x_pf,17,1.0,0.23,0.9237460136032767,0.9170695757869287,0.6678880793318881
regime_switching,x_pf,18,1.0,0.32,1.8500844067634246,0.38801234986779304,0.9239759487431235
regime_switching,x_pf,19,1.0,0.49,0.8626851086342694,4.1304950338020633e-11,0.999999999999
regime_switching,x_pf,20,1.0,0.18,0.360619501722055,4.1304950338020633e-11,0.999999999999
regime_switching,x_pf,21,1.0,0.2,0.36721963773502575,0.004240065893151253,0.999674533687358
regime_switching,x_pf,22,1.0,0.3,1.3129209557000152,0.7812680449587144,0.76812356036373
regime_switching,x_pf,23,1.0,0.09,0.1485548191112706,0.9712213411603638,0.5995360496090785
regime_switching,x_pf,24,1.0,0.18,0.9830260988059326,0.07269981064644776,0.9912042181908607
regime_switching,x_pf,25,1.0,0.39,0.536630319248821,9.824588043033441e-05,0.9999948303014459
regime_switching,x_pf,26,1.0,0.2,0.528285876610882,4.1304950338020633e-11,0.999999999999
regime_switching,x_pf,27,1.0,0.25,0.11591559484864755,0.44352652392976954,0.9078740222921242
regime_switching,x_pf,28,1.0,0.12,0.19471893716135333,0.1198826621584353,0.983741574965963
regime_switching,x_pf,29,1.0,0.41,1.2412475106530931,0.028799055531717355,0.997079206213455
regime_switching,x_pf,30,1.0,0.09,0.07266319504130755,0.41370467263252436,0.9166990904156471
regime_switching,x_pf,31,1.0,0.35,0.7175900536434761,0.9532380405784643,0.6266119618939989
regime_switching,x_pf,32,1.0,0.34,0.6843805025575246,0.59304329084246,0.8566120291298969
regime_switching,x_pf,33,1.0,0.23,0.5418425198570459,0.7961171697898715,0.7593514277657634
regime_switching,x_pf,34,1.0,0.31,2.270371830058805,4.1304950338020633e-11,0.999999999999
regime_switching,x_pf,35,1.0,0.15,0.17728055683298613,0.3734314318750804,0.9279761074783869
regime_switching,x_pf,36,1.0,0.23,0.17470187534492546,0.5688395298427941,0.8658021108998974
regime_switching,x_pf,37,1.0,0.3,0.34767050694336,4.1304950338020633e-11,0.999999999999
regime_switching,x_pf,38,1.0,0.23,0.5414976800797225,4.1304950338020633e-11,0.999999999999
regime_switching,x_pf,39,1.0,0.28,22.92156890664121,4.1304950338020633e-11,0.999999999999
regime_switching,x_pf,40,1.0,0.4,2.30802881139033,0.8746504505138839,0.7053515828663653
regime_switching,x_pf,41,1.0,0.14,0.10253941308193658,0.4963533049718847,0.8911777339095828
regime_switching,x_pf,42,1.0,0.23,1.1394268305525708,4.1304950338020633e-11,0.999999999999
regime_switching,x_pf,43,1.0,0.56,1.616715739290971,0.0006912060021727543,0.9999566245672415
