axis,axis_value,estimator,trial,sign_error
drift_family,heavy_tailed,xy_snapshot,67,0.29
drift_family,heavy_tailed,xy_snapshot,68,0.35
drift_family,heavy_tailed,xy_snapshot,69,0.15
drift_family,heavy_tailed,xy_snapshot,70,0.13
drift_family,heavy_tailed,xy_snapshot,71,0.28
drift_family,heavy_tailed,xy_snapshot,72,0.29
drift_family,heavy_tailed,xy_snapshot,73,0.24
drift_family,heavy_tailed,xy_snapshot,74,0.19
drift_family,heavy_tailed,xy_snapshot,75,0.22
drift_family,heavy_tailed,xy_snapshot,76,0.34
drift_family,heavy_tailed,xy_snapshot,77,0.24
drift_family,heavy_tailed,xy_snapshot,78,0.19
drift_family,heavy_tailed,xy_snapshot,79,0.15
drift_family,heavy_tailed,xy_snapshot,80,0.26
drift_family,heavy_tailed,xy_snapshot,81,0.14
drift_family,heavy_tailed,xy_snapshot,82,0.21
drift_family,heavy_tailed,xy_snapshot,83,0.21
drift_family,heavy_tailed,xy_snapshot,84,0.36
drift_family,heavy_tailed,xy_snapshot,85,0.16
drift_family,heavy_tailed,xy_snapshot,86,0.31
drift_family,heavy_tailed,xy_snapshot,87,0.21
drift_family,heavy_tailed,xy_snapshot,88,0.09
drift_family,heavy_tailed,xy_snapshot,89,0.22
drift_family,heavy_tailed,xy_snapshot,90,0.2
drift_family,heavy_tailed,xy_snapshot,91,0.11
drift_family,heavy_tailed,xy_snapshot,92,0.19
drift_family,heavy_tailed,xy_snapshot,93,0.16
drift_family,heavy_tailed,xy_snapshot,94,0.09
drift_family,heavy_tailed,xy_snapshot,95,0.07
drift_family,heavy_tailed,xy_snapshot,96,0.36
drift_family,heavy_tailed,xy_snapshot,97,0.31
drift_family,heavy_tailed,xy_snapshot,98,0.18
drift_family,heavy_tailed,xy_snapshot,99,0.21
